Time(s),X-Axis(m/s2),Y-Axis(m/s2),Z-Axis(m/s2)
1.276047719,0.5969200729585218,-0.07392698818701127,0.43491073846445194,
1.280015004,-0.48972468382068257,-0.469029285862109,-1.0062340068846884,
1.284012807,-0.47797359471279677,0.27408077052906277,0.4917168960547492,
1.287980092,2.0846011046985122,0.048805632048250225,-0.47237355346870064,
1.291947377,0.5567800048525591,-0.6006893810801499,0.8517642431625395,
1.29594518,-0.32646320314920274,-0.10896947361411989,-0.40268284375121843,
1.299912465,-1.1499034726756125,0.0737130929837041,0.5340182757802753,
1.30387975,1.4110708742032596,0.07045729079321328,-0.45385227390702976,
1.307847036,0.6289421485813591,-0.7653138548654295,0.9106364425931263,
1.311844838,-0.3702471600411634,0.3032884668889065,-0.026141724831749015,
1.315812123,-2.261358860845432,-0.5388389530513749,0.4349337881033508,
1.319779409,0.48360089960490527,-0.1839886429098499,0.08554468673268067,
1.323746694,0.8044344306214235,-0.1912460901091299,0.5223786204798946,
1.327744496,-0.3850047015966105,0.3469176786939461,-0.15670647861608436,
1.331711782,-2.169734718308538,-0.6380176148573431,-0.4835316867991175,
1.335679067,-0.5061246887093311,0.2882919628016255,0.48465902556070606,
1.339646352,1.4051100146575344,0.44132692961630043,-0.05089582642643517,
1.343644155,0.1300206289135275,0.2572973835367904,-0.036883653328648125,
1.34761144,-1.4321041023379273,-0.34195262051431774,-1.2783228406316687,
1.351578725,-0.7626144342140915,0.5538671028072959,0.33342082905716514,
1.35554601,1.7189978080974768,0.4699125299020867,-0.06079019222301789,
1.359543813,0.5228544964779811,0.06947250439041935,0.3535895259090857,
1.363511098,-0.7883936489113648,-0.13404601992516452,-1.2513324808352315,
1.367478383,-0.4104512472540911,0.5803730473411184,0.19604094892556484,
1.371445668,2.173103845946727,0.19040927771664473,-0.37947095179704815,
1.375443471,0.704193525976132,-0.4682536325141843,0.8916136682498614,
1.379410756,-0.41539273781284436,-0.24052087476134743,-0.6408716630563609,
1.383378041,-0.7326315730627755,0.14851347597217207,0.34730022814866135,
1.387375844,1.7525544095185293,-0.05166041062851234,-0.35997720029357094,
1.391343129,0.5056568088648241,-0.7576735433465599,0.8688907983588933,
1.395310414,-0.3041659591581407,0.2691907551665021,-0.10933072068788537,
1.3992777,-1.982480716545263,-0.3305336263355484,0.44308962266844176,
1.403275502,0.6856340791075404,-0.1858990690371887,0.059500995009753394,
1.407242787,0.8664638062547834,-0.361316911479751,0.5053766749140527,
1.411210073,-0.43689487296492224,0.26065350206619925,0.06910846883749222,
1.415177358,-2.2916911913406874,-0.6916969249095406,-0.3067127366487562,
1.419175161,-0.5098422108850507,0.2453485147598675,0.41734953724349505,
1.423142446,1.0382199812919595,0.410792971964144,-0.07600806551770398,
1.427109731,0.08359112175231864,0.30374424085256524,0.05027753196083684,
1.431107534,-1.4979830596293944,-0.32969747841169783,-1.2124269002125805,
1.435074819,-0.6448464086410155,0.6287957282081418,0.18885974936118555,
1.439042104,1.6293377168371883,0.5183564067852635,-0.15536972004230157,
1.443009389,0.6235141187822499,0.11972662933446077,0.3775230716224088,
1.446976674,-0.7078659510679497,-0.2374950637199314,-1.1593951169208232,
1.450974477,-0.3383630733543601,0.579974652149055,0.12592628927584154,
1.454941762,2.000928193660261,0.16518821781299398,-0.3187169763918268,
1.458909047,0.6507181408657097,-0.40990264840585483,0.8808296415427885,
1.46290685,-0.3068668935574319,-0.11147924763093386,-0.7375970289532692,
1.466874135,-0.6438821867209459,0.20769160189525293,0.37333790418113466,
1.47084142,1.7699162232794947,-0.14222074192129766,-0.30082918837384226,
1.474839223,0.5999905958110965,-0.8550119450995382,0.9315412391446762,
1.478806508,-0.3704225624136228,0.15300216267036948,-0.12434708680925902,
1.482773793,-1.8171388311808983,-0.38326233236370444,0.4808812172713428,
1.486741079,0.7317137397427818,-0.24913916276596357,0.038025286317074254,
1.490708364,0.6236766558567268,-0.1667551778690209,0.2583377095224094,
1.494706166,-0.8494717612521185,0.1309147053610333,0.15304467933667754,
1.498673452,-2.3286985027516938,-0.6518356185236733,-0.333423631530658,
1.502640737,-0.3421580209513557,0.4266394153373113,0.4132171494629736,
1.506608022,0.9674234855826658,0.4274931728948491,-0.0735644640233711,
1.510605825,-0.10329509825261773,0.1983544015971293,0.25909276471880316,
1.51457311,-1.2835760200083435,-0.4408281974722966,-1.0855846749437075,
1.518540395,-0.5844047613191741,0.6126816803034127,0.36118313895128396,
1.522538198,1.4286798042259115,0.5246180004927302,-0.24734499274522284,
1.526505483,0.6679316363494792,0.01747272070668418,0.3920532050225718,
1.530472768,-0.423332913576667,-0.16797983124715266,-1.1841723773881927,
1.534440053,-0.3788884988300829,0.6260043185960279,0.10802098480819589,
1.538437856,1.690785685310935,0.29585960722057236,-0.3253752043409433,
1.542405141,0.8661173177799988,-0.4873113376610422,0.8314478834022454,
1.546372426,0.057005182349000094,-0.10062787872258372,-0.7809354432782037,
1.550339711,-0.8565320845895492,0.18955384936568304,0.357832211783687,
1.554337514,1.49253312139086,-0.013078600194953577,-0.2730237813543004,
1.558304799,0.6960406572689379,-0.8474745989059629,0.7507582210103098,
1.562272084,-0.21698339215360107,0.11690557478147967,-0.20001598178550223,
1.56623937,-1.8648464793478805,-0.3489315948623163,0.31116641379034826,
1.570237172,0.766338148552947,-0.14889625245235302,-0.007731908030221411,
1.574204457,0.7452238391548569,-0.38343584961813243,0.48606300873207287,
1.578171743,-0.7713868466448659,0.1950701679617441,0.11496124682940831,
1.582169545,-2.409882914815892,-0.6177475765681048,-0.3294177212864734,
1.58613683,-0.16960555060271432,0.3581334817142662,0.49686621359582134,
1.590104116,0.9618131181115785,0.36695112130891294,-0.025798044748342935,
1.594071401,-0.2610182555107361,0.10011607282838038,0.25900023607632566,
1.598069204,-1.4327281786273396,-0.3738500128310457,-1.0358662173889395,
1.602036489,-0.5945590077456213,0.6413618842664135,0.3415951120263484,
1.606003774,1.309472422709753,0.5973668511631308,-0.1979031095976713,
1.609971059,0.6530100670740531,-0.002868237819495356,0.381802024040613,
1.613968862,-0.3835489775907579,-0.2244747660368463,-1.1157497870175097,
1.617936147,-0.3432405492601056,0.634458273108023,0.14552272897974228,
1.621903432,1.6426927168419159,0.36199777083016843,-0.31262234415995616,
1.625870717,0.8946839586297841,-0.47080217396086527,0.6788572027970351,
1.62986852,0.072192479403828,-0.15062855557494223,-0.8302296674498719,
1.633835805,-0.6777440633519376,0.21467781960254623,0.26667564104010244,
1.637833608,1.49957721025595,-0.035118095880463024,-0.2463396629491681,
1.641800893,0.6499547369547596,-0.8382873477981205,0.7261338360469156,
1.645768178,-0.309394120592442,0.06870117644900363,-0.21779898584996757,
1.649735463,-1.789373206630204,-0.2457470666532971,0.24521881913252597,
1.653702748,0.8975785831333365,-0.02422216504138769,-0.045157952506479235,
1.657700551,0.6510218508816692,-0.45798857187686015,0.42738682158856667,
1.661667836,-0.5977494138259143,0.12777418156101186,0.13122830492710333,
1.665635121,-2.146485663873232,-0.5605003813136906,-0.19382106699581736,
1.669602407,-0.10637310141108536,0.23537655041779756,0.48467703312209615,
1.673600209,0.8649259329336321,0.2706620801779881,-0.014480053189823094,
1.677567495,-0.41130632396559363,0.06522351179864044,0.2833744535418915,
1.68153478,-1.5146529693287256,-0.3462220694673377,-0.7980196754477369,
1.685502065,-0.7367101684317312,0.6021727350511299,0.3001096502668106,
1.689499868,1.119127959004615,0.544946195853404,-0.20618913525530158,
1.693467153,0.5390523672036913,0.03373527699522316,0.4632957621082588,
1.697434438,-0.5015461921745477,-0.17028961043507146,-1.016094347344643,
1.701432241,-0.44911293030213884,0.6988635264956928,-0.01608592709446441,
1.705399526,1.5809684448207904,0.3369106454153043,-0.3327295815193215,
1.709366811,1.0425945800753826,-0.35871855398025654,0.7432157488470428,
1.713334096,0.09474460937280682,-0.15672581974670527,-0.8840895102973658,
1.717331899,-0.6405495273455042,0.2653542074838858,0.1450599347308574,
1.721299184,1.5140130148423463,0.07054752614335863,-0.2459515639340641,
1.725266469,0.8032392204676277,-0.8016430337728131,0.7551674597902488,
1.729264272,-0.06418352596964638,0.0194765886067495,-0.319059391542801,
1.733231557,-1.6410929145257178,-0.21233620958335042,0.34616850239075925,
1.737198842,0.8591471527544261,-0.11049396766668033,-0.01036988558739263,
1.741196645,0.7237068823597905,-0.4772135335083443,0.48395262668633593,
1.74516393,-0.6257952362996679,0.15069987631832454,-0.005489265838431262,
1.749131215,-2.345130817945984,-0.5785489856640904,-0.128890924389495,
1.7530985,-0.19249869732553648,0.16156266693747767,0.45617681126965404,
1.757065786,0.7921802413583201,0.24034632495623215,-0.029626422078026793,
1.761063588,-0.3718100061320939,0.13098555605873574,0.2846728857750786,
1.765030873,-1.6133049384994251,-0.38171057859051144,-0.8084677460674372,
1.768998159,-0.6662420953307908,0.5450465761900909,0.3626252172085503,
1.772965444,1.1620990971728666,0.5528707570458227,-0.22896720904565976,
1.776963246,0.521708086332044,0.032408910324158186,0.4220752562009722,
1.780930532,-0.5786174176531151,-0.18858703189692347,-1.1084335450392224,
1.784897817,-0.5624911020912418,0.6803925815137113,0.12648558584362216,
1.78889562,1.4806955948895073,0.345119729273469,-0.3738237383563523,
1.792862905,0.9642805970053558,-0.2736112478312248,0.7122447202524183,
1.79683019,0.06082877447928503,-0.13269515060872986,-0.8820474855168154,
1.800827993,-0.501044011666572,0.26924671154426616,0.16969160143029763,
1.804795278,1.6083810992604928,0.027689849704162883,-0.20518910166826193,
1.808762563,0.8327620083146439,-0.7478188233616697,0.7245816288216405,
1.812729848,-0.030982776160785264,-0.006409355564335792,-0.41058127897393765,
1.816697133,-1.6279478420223779,-0.19283500398271863,0.3917131994770999,
1.820694936,0.9233009060695991,-0.12936565943617492,-0.004573776355820083,
1.824662221,0.6984185568869297,-0.51529672676769,0.49432681875909396,
1.828629506,-0.5617607599592063,0.16428849749209806,0.021962919851025164,
1.832627309,-2.360932045467365,-0.5638450809125716,-0.10691696880667988,
1.836594594,-0.09980520668639237,0.16758848605119273,0.4028819522984061,
1.840561879,0.9353047604321372,0.2317514529034542,-0.024374125661275114,
1.844529164,-0.4469466213417892,0.14134598654151337,0.2850417150959799,
1.848526967,-1.6599987033234314,-0.41747740998553934,-0.8120056904232161,
1.852494252,-0.7112509157837454,0.5604882868553186,0.3655321664114271,
1.856461537,1.1145930173730036,0.5441669966717548,-0.1710874504646083,
1.860428823,0.43391074202340363,0.02736240593115391,0.4702955669720634,
1.864426625,-0.6316189649750275,-0.18305392291132688,-1.0334681362660993,
1.868393911,-0.3980441954175209,0.6886520765146885,-0.0012618137003794772,
1.872361196,1.5681979444472347,0.37088015730550083,-0.24999626736655362,
1.876328481,1.003642828214037,-0.3334594483743494,0.5776397048567572,
1.880326284,0.015707231321229642,-0.12119871104322949,-0.9322730017395944,
1.884293569,-0.4452100938492656,0.3033584139779164,0.18695747751457456,
1.888260854,1.5975062413268368,0.024327356182333115,-0.2698920258008404,
1.892258657,0.749367297748968,-0.7600791306791336,0.7992230981093278,
1.896225942,-0.07662920867582557,0.018255054831693165,-0.37002093557503785,
1.900193227,-1.5399654763156612,-0.08499312410339546,0.40884164997746975,
1.90419103,1.0147439275412218,-0.1867444992827164,-0.09621769564302422,
1.908158315,0.6949616459392267,-0.5937681580199232,0.5129550427043307,
1.9121256,-0.5606932809048697,0.20110852045906147,0.00813014744471452,
1.916092885,-2.3619945661301447,-0.6301532226952509,-0.012648714075478386,
1.92006017,0.10238432756463389,0.17391697262504932,0.3978522201458673,
1.924057973,0.6373517979892078,0.12571805075628945,-0.026481407477056157,
1.928025258,-0.4746156319211341,0.20210031951128155,0.4021180966746051,
1.931992543,-1.8277027594431576,-0.5048724787659749,-0.883078471879066,
1.935990346,-0.6940958013045258,0.5078207669872201,0.4963936678092472,
1.939957631,1.1513029488001294,0.6322575901522761,-0.3307293040338522,
1.943924916,0.3272801520088535,0.09401407993432093,0.48624663489791825,
1.947892202,-0.5943404291741672,-0.20635611886504326,-1.1298869694254154,
1.951890004,-0.5118615034955827,0.6661895189704654,0.10357333461591764,
1.955857289,1.5173662659535339,0.4161059120513724,-0.2600002190260159,
1.959824575,0.8576308057315778,-0.2436289422339021,0.5945388872791872,
1.96379186,0.017647613335263657,-0.10488850534962171,-0.9091711362704002,
1.967789662,-0.36321345230053836,0.38535189103280265,0.18436963395242983,
1.971756948,1.7339653709720686,-0.009662823111257879,-0.29111513268180617,
1.975724233,0.8259784491214042,-0.8064363131765063,0.6998837727608052,
1.979722036,-0.1245199750778756,-0.022663698978705085,-0.4667287239788559,
1.983689321,-1.4346257456873008,-0.10431259980796408,0.40233723566066526,
1.987656606,1.02623739173141,-0.20411658375262126,-0.04204622709646777,
1.991623891,0.7079894251038787,-0.573180962314597,0.5256525691040759,
1.995591176,-0.5943262333543977,0.20416274967957238,-0.008518472060489345,
1.999588979,-2.398483447621018,-0.5989866947875921,-0.09109212139839148,
2.003556264,0.09809556612193582,0.08968271448242632,0.37915267006878683,
2.007523549,0.7948216677412994,0.16942683564844108,0.10986510480502948,
2.011521352,-0.5114449119007105,0.15277779664375285,0.3828627869690236,
2.015488637,-1.811206710770568,-0.44663762596624773,-0.8410120165185312,
2.019455922,-0.5870513061164537,0.6348407781332518,0.3519096250664251,
2.023453725,1.0645630566693374,0.5940664701628515,-0.24902649916560995,
2.02742101,0.44367925392922025,0.0730314964427812,0.42901366394876206,
2.031388295,-0.6276371632628734,-0.21164316222077506,-1.0320210024347405,
2.03535558,-0.38526402748529875,0.69068302881713,0.043963276177207675,
2.039353383,1.5650065514492617,0.40889407930370403,-0.19275906655823388,
2.043320668,0.8938387372531587,-0.3509242873382868,0.500846457690913,
2.047287954,-0.04532940082247272,-0.14665739862062946,-0.8634585760347697,
2.051255239,-0.3484705519079778,0.3978962490722464,0.16539768995343423,
2.055253041,1.6021073475361192,0.015692487539047117,-0.1856383910060026,
2.059220327,0.6917566788101457,-0.8033883927812624,0.734472685632698,
2.063187612,-0.1169681921081338,-0.02596266735000987,-0.42180905852509165,
2.067154897,-1.4247513114990067,-0.0399229659112579,0.4440102727111767,
2.0711527,1.014971900019546,-0.2502855406977563,-0.043180453706058636,
2.075119985,0.6204491997031383,-0.5986293114644551,0.5936905003164031,
2.07908727,-0.631790054299989,0.2853299492659359,-0.0862414474031275,
2.083085073,-2.397814855939991,-0.6030104546497513,-0.06708886104750202,
2.087052358,0.11011725587300703,0.09986702690519894,0.2853547900682484,
2.091019643,0.768049859385906,0.17182477386790918,0.09611830471084873,
2.094986928,-0.5060435109287749,0.18534800268807733,0.381435659393679,
2.098954213,-1.7896492618680195,-0.49719278925578814,-0.7904325271725569,
2.102952016,-0.5257501712131649,0.5465084639078694,0.3559840563869546,
2.106949819,1.0925346286544677,0.5425534508137956,-0.20937779395293638,
2.110917104,0.3990154958923249,0.1237522333072865,0.3802882921814009,
2.114884389,-0.7342299860986401,-0.2572482133541708,-1.0345999326611293,
2.118851674,-0.4360778365351621,0.7193234996291634,0.07444407730859655,
2.122849477,1.5301172229593707,0.48926495204708076,-0.19134805846562278,
2.126816762,0.7950532510237469,-0.31152993289358544,0.4885597368212518,
2.130784047,-0.045829957774751406,-0.16111359475236833,-0.8790374644492486,
2.134751332,-0.29331679825105006,0.45720531560435534,0.013115243284351125,
2.138718618,1.6174949988991614,0.038237397014734276,-0.1140073170912691,
2.14271642,0.8017474639630784,-0.7585336175444626,0.7094167049207347,
2.146683705,-0.07111423586078658,-0.04371654247307008,-0.5548665384071623,
2.150650991,-1.3401799629073796,-0.08668221835345606,0.4199373356805202,
2.154648793,1.105614818736596,-0.23215095046401485,-0.09309065879933383,
2.158616079,0.6106026948330268,-0.639663631464962,0.651443000304283,
2.162583364,-0.6032780980398282,0.19311528623428048,-0.06685829506907362,
2.166550649,-2.382659099525613,-0.5522704663250757,0.057609555350991104,
2.170548452,0.19118717350450964,0.03894534568993949,0.2471984841245429,
2.174515737,0.7103227856786081,0.12117092498945159,0.12880126776838433,
2.178483022,-0.5522251698946139,0.23675607592906128,0.3309707017147075,
2.182450307,-1.8840530851344415,-0.509704025975501,-0.7235535167532341,
2.18644811,-0.5380652220138025,0.5537480096883493,0.33479244050366275,
2.190415395,1.0482099317639584,0.6517752632194295,-0.21484427025331979,
2.19438268,0.31950056259866777,0.08664237854429355,0.39891315801609417,
2.198380483,-0.7250636124210654,-0.2620459604458152,-1.0561014071808748,
2.202347768,-0.400009386030602,0.6733466300808479,0.07832444066155023,
2.206315053,1.520654112269268,0.45822076109592835,-0.13463048653325982,
2.210282338,0.8775096179404152,-0.2922979028420073,0.45925117717964214,
2.214280141,-0.08904455174141823,-0.18596234571110587,-0.9082338238812864,
2.218247426,-0.3604446257681353,0.45840785780611537,0.10084214011372095,
2.222214711,1.6212512329792421,0.041115934682392274,-0.2296046082215233,
2.226181996,0.7798501074771451,-0.7179373303790862,0.7012040087352814,
2.230179799,-0.0503264569870332,-0.05144947367826899,-0.5327013437930249,
2.234147084,-1.229689876527127,0.012465909338634812,0.4146836515280801,
2.23811437,1.1729375519032992,-0.18730510456034216,-0.0915563014337859,
2.242081655,0.618489201678889,-0.6631619547420238,0.6335298611967213,
2.246079457,-0.5356773886568895,0.139843971362631,-0.10225814229262296,
2.250046743,-2.292189371863012,-0.5067893736911453,0.11355481429090164,
2.254014028,0.3670053384470897,0.01595521979708381,0.1827872108077213,
2.257981313,0.7188117902889228,0.024250992243917052,0.12707693661492708,
2.261948598,-0.5875726380813617,0.18603897738888367,0.3602308852294417,
2.265946401,-1.8816792042150894,-0.5043060251201431,-0.6043690027539467,
2.269913686,-0.5514981485283208,0.5274145549038856,0.3937386845155927,
2.273911489,1.0010744303960948,0.5770830111106084,-0.3094231148875259,
2.277878774,0.14197282556687618,0.08433486591973678,0.4668902190274793,
2.281846059,-0.8345296497027501,-0.2121707791392106,-1.0572617505592665,
2.285843862,-0.46267987210594974,0.7438864235636315,0.006534349552586707,
2.289811147,1.5164894030964913,0.5127482990071552,-0.17674273520168066,
2.293778432,0.9067340029459441,-0.26400790376302574,0.5289915540261555,
2.297745717,-0.06565283670574473,-0.14608181129167064,-0.8907471864665757,
2.301713002,-0.19617461311459472,0.5017991017479135,0.022900297701739486,
2.305710805,1.6588195868520756,-0.014197925632919162,-0.18662360949485846,
2.30967809,0.8175708062004112,-0.7679257233188354,0.7164481827166133,
2.313645375,-0.10634374566467031,-0.06655005131131829,-0.48796205929545944,
2.317643178,-1.209391402781737,0.006134958950945374,0.33747459084488246,
2.321610463,1.0914956668371119,-0.19811937658924372,-0.10160235857409403,
2.325577748,0.5246003420634384,-0.7120355403338949,0.5565354959532248,
2.329545034,-0.5245946286930003,0.20227098179538403,-0.07000597823742016,
2.333542836,-2.3062967967044,-0.5468746208136928,0.12020371350381388,
2.337510121,0.32888834388647936,-0.027612001338454262,0.22257898642805113,
2.341477407,0.6232058899529331,0.09092309424173659,0.19721602117369091,
2.345444692,-0.5510568700689031,0.2872526355496393,0.29760435990770273,
2.349411977,-2.013355261680122,-0.5325025790602886,-0.6180932698863378,
2.35340978,-0.47104797887534744,0.5010243039392691,0.34253710284092975,
2.357377065,1.0807543903372228,0.6076797947139153,-0.22587266147725624,
2.361374868,0.23828515289477892,0.13179813264613227,0.503078726286945,
2.365342153,-0.9030486354966776,-0.29869967747684417,-1.093423249439194,
2.369309438,-0.4466210373035917,0.6191213127060247,0.11549577544864481,
2.373276723,1.5178374475008773,0.5106290814148198,-0.17958824292233416,
2.377274526,0.7641600947194522,-0.19675796533689419,0.4654236439433827,
2.381241811,-0.14715581094318786,-0.18996252461326535,-0.9396850106265439,
2.385209096,-0.2843628323483003,0.5069166990593877,0.05844486259251491,
2.389176381,1.6399902028713598,0.06459097643501022,-0.19457711773848807,
2.393174184,0.7680224357345882,-0.6608394258832418,0.6468773683092096,
2.397141469,-0.002317891256078397,-0.09388150164409348,-0.5244536717588824,
2.401108754,-1.064879215348613,0.08195046274722523,0.38105962118664416,
2.405106557,1.1994394011586103,-0.13938347745846982,-0.0916366780506847,
2.409073842,0.5803156810831371,-0.741658149154276,0.5587585286532023,
2.413041127,-0.41489784575849065,0.09619984786407929,-0.17165772785868819,
2.417008412,-2.153427065669293,-0.4114556490524866,0.24957567318179946,
2.421006215,0.3956421365270657,-0.049525847366989284,0.1479515541704396,
2.4249735,0.690012244377904,-0.09707917398734142,0.24286075505510168,
2.428940786,-0.5454877630914261,0.18473900456012687,0.25558010795033137,
2.432938588,-2.0682871831293905,-0.5225823315081486,-0.5080481206709849,
2.436905873,-0.5168978129097628,0.4687505410434812,0.33289255815071206,
2.440873159,0.8755198356096905,0.593347600803535,-0.23935001597943034,
2.444840444,0.07408530208150133,0.13374790486157798,0.4195185223727057,
2.448838246,-0.9271331255222997,-0.2339440589232376,-0.8921317641330855,
2.452805532,-0.381623492605339,0.7954253192676599,-0.05673519646271838,
2.456772817,1.5334463231032291,0.513757247601628,-0.1603051493576747,
2.460740102,0.897313699107583,-0.26511724879369764,0.4540190641076103,
2.464737905,-0.10192443133893292,-0.1967617677849581,-0.8032398268389118,
2.46870519,-0.11984520913364705,0.5359499607720335,0.03736419321637052,
2.472672475,1.6739236373805824,0.03227559361762683,-0.08694214152065358,
2.47663976,0.6821686950607155,-0.7824558922933986,0.6238056617834772,
2.480637563,-0.12273428223267757,-0.08775670602221887,-0.5639803729169683,
2.484604848,-1.071185472661142,0.09259981096347492,0.3819944126039254,
2.488572133,1.090976426558587,-0.19023899888547008,-0.1157789816356097,
2.492539418,0.5203519420281211,-0.7153015506708761,0.6103187092227622,
2.496537221,-0.5337428604400039,0.14793698211954912,-0.1629779427780402,
2.500504506,-2.127824366477002,-0.44860598071061075,0.19332370046506786,
2.504471791,0.4410266396308984,-0.02944142519348858,0.11060378459080429,
2.508469594,0.712904319517218,-0.029290444842290875,0.23021886751639345,
2.512436879,-0.6344372865737249,0.2044851245949173,0.3278274377631148,
2.516404164,-2.0800595948839806,-0.5316877792303162,-0.5881652958832582,
2.52037145,-0.43055158215718414,0.4652991906782471,0.3549926656371435,
2.524369252,0.9503341248992534,0.5656841767613477,-0.18910157061528524,
2.528336537,0.08223995616940272,0.11928318125282818,0.38502245444527183,
2.532303823,-1.0183022733457285,-0.25891915812273747,-0.9542012747250326,
2.536271108,-0.43157297102033354,0.70266691959556,-0.0029728361862760636,
2.540268911,1.3977225802149835,0.5736203520826981,-0.18625278066777087,
2.544236196,0.8883318727657361,-0.17700459724009152,0.4620085176532833,
2.548203481,-0.18572122053741147,-0.21246549419832322,-0.9002784397836234,
2.552201284,-0.19071564830492882,0.5540266280788415,-0.013460056514398716,
2.556168569,1.6880891024498084,0.10804063840057315,-0.169740213180269,
2.560135854,0.7413892507098474,-0.6873834072482915,0.6514148607057848,
2.564103139,-0.019803638494622078,-0.11128367892363321,-0.6165878379978722,
