Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
2.005838012,-0.02501867722709994,0.4606204429067926,0.5451947091925923,
2.015946346,0.0757531284392674,0.2344211895305115,0.5395852755633024,
2.02602442,0.06826394073969522,-0.0384762319693408,0.42783750145650135,
2.035966036,0.21933226007466633,-0.24913196824148898,0.5031603419702548,
2.046154214,0.3248640395660807,-0.4214876577230733,0.47914274882644803,
2.056239267,0.4399351674286214,-0.5632025468327555,0.5365430541942151,
2.066304164,0.5434842743847916,-0.6076218976956964,0.4407266957052256,
2.076298071,0.36200366325172983,-0.5933576499924946,0.32959694723190514,
2.086373489,0.4045246434767502,-0.4095638970936051,0.47819810755969394,
2.096545729,0.32361971478140017,0.20098886645597602,0.48215727526284313,
2.106524793,0.10566686900834765,0.9345970929206402,0.31677278294831157,
2.116693752,-0.15297132084861975,1.502330079121668,-0.053039579274895665,
2.126678337,-0.36371263941205,1.7534875984535852,-0.3373973597547555,
2.136755213,-0.4978291279480971,1.6632797333038845,-0.6338365260331744,
2.146960109,-0.4902006535852843,1.518329017355999,-0.6679595735525223,
2.156927923,-0.526235783030581,1.3487383786797214,-0.4194459817294386,
2.167090424,-0.5244182300011251,1.2896802476215115,-0.17466644457849723,
2.177080008,-0.760468765214279,1.4990926783218192,0.23184696823856954,
2.187150738,-0.5777292602182982,1.9500958284484717,0.6413336117307482,
2.197224594,0.08560988482462895,2.3568669764794805,1.2064276948960733,
2.207364803,1.0683065666884386,2.3490113424140535,1.7504403126551398,
2.217387773,2.528671122720258,2.1741744364800706,2.0477445230733307,
2.227581003,1.7279712495250834,2.8387566634418686,0.7226526344498754,
2.237556264,-0.3184639027084245,3.5504670006753685,-1.6053897456581783,
2.247781578,-2.024565061757194,2.3921787152863896,-4.436996651987664,
2.257987829,-2.378134982450189,0.2971780308228613,-5.9782756434285105,
2.267935903,-1.1708400858747021,-1.7082643502440558,-5.437673844210582,
2.277865122,0.4423881043349063,-3.1095901484081345,-3.580163794606747,
2.28794028,1.7291399375084526,-4.134882812085882,-1.1403059624432101,
2.298135072,1.9119516957190426,-4.3766783749128475,0.8077497750283422,
2.308190646,1.0468902864763572,-3.9801829556675834,1.6651720738221125,
2.318287835,0.431455622411524,-2.7704283316971523,1.9412225632515683,
2.32835893,0.3643181167417803,-0.7836522356702229,1.932219600569974,
2.338337316,0.13439485966158216,0.9819817148817904,1.4959762858484356,
2.348425546,0.007917098514177878,1.8275417012511355,0.7945551528242563,
2.358493776,0.05996379241302685,1.6650622306298146,0.007405635015752532,
2.368687475,-0.04396631729638517,0.6655039165839298,-0.40396290119760314,
2.378663466,-0.2113862706187244,-0.5057232400238725,-0.4840606140794206,
2.388732581,-0.26104636772178624,-1.3162904755640188,-0.32212626836314584,
2.398818364,-0.22032929884356678,-1.688932496418012,0.06407976228702239,
2.408905031,-0.04984956921706529,-1.6767571116363627,0.464981842666532,
2.419081959,0.10568780945483891,-1.6018949623803795,0.6822739987609112,
2.429165554,0.1343496421714151,-1.4653904816230536,0.7067095517347116,
2.439126961,0.2300628407589217,-1.310218269087505,0.5921827101095406,
2.449312431,0.34494062533312003,-1.1171279386342619,0.5120533878313612,
2.459284568,0.37172057123250135,-0.9435016978312376,0.2832288582886944,
2.46948884,0.3356836849253684,-0.766293515247412,5.70427558079567E-4,
2.479441445,0.2991927267155099,-0.5785583412506643,-0.191079750711715,
2.489646237,0.30447646983790777,-0.3172789697534615,-0.2792776704271601,
2.499715978,0.2933805704778702,-0.06611794508987856,-0.24257573131243126,
2.509767906,0.23470445638229617,0.14247269409899577,-0.05998532488759145,
2.519908949,0.1073183887428456,0.294021948003806,0.04394909131673341,
2.529949054,0.04371676033547827,0.39610775615695104,0.13475806226847464,
2.539918065,0.042634852217128344,0.46628424569704485,0.23805103866670851,
2.550113639,0.026446437824956946,0.5224262002685736,0.33983901475599865,
2.560091088,-0.009488631495481833,0.314511547373062,0.3753007229942597,
2.570166766,-0.14166619516106138,0.24011708091602735,0.3653628638806754,
2.580361559,-0.09801006823135765,0.1346321168812601,0.39955052426837395,
2.590468747,-0.06691588568173529,0.038752751610475755,0.44988498442477,
2.60053578,-0.04970198955124762,-0.060935054570993685,0.6433814792085172,
2.610473176,0.14411309889168625,-0.04108660566851441,0.8173323176899339,
2.620549375,0.05782964055705932,-0.1822673253062952,0.8683863085586855,
2.630754741,-0.06482724567279127,-0.1381524222567556,1.062458451754175,
2.640824377,-0.38896538392722535,-0.06455330987571628,1.095133063130635,
2.650897035,-0.5601692801795001,0.159046896777161,0.8454605078165198,
2.660873859,-0.5055963044231411,0.5294637747459472,0.42737148089921195,
2.670991412,-0.28572461166900603,0.9866874748748824,0.016285784115121382,
2.681134486,-0.16345741875109843,1.2490362591967816,-0.26661414538246353,
2.691115216,0.049278048458593904,1.2558879429043017,-0.4891033699863909,
2.701327665,0.18498990359536632,0.9664031643820366,-0.5943109934134292,
2.711258655,0.08286962845032869,0.7424760166130504,-0.5827090219341124,
2.722749386,-0.1022560998749299,0.636119485165441,-0.39338348513304444,
2.731417147,0.13271559834865232,0.9264439584936817,-0.12317067150639893,
2.741512096,0.43178390312502785,1.5379454805156492,0.14662971683846004,
2.751682878,0.387565079119285,1.95053231825041,0.39694654614532854,
2.761657254,-0.034712979963238993,1.805591870225328,0.7849054310385772,
2.771748349,-0.6675011235640971,1.1226931006724499,1.2944701173833522,
2.781818871,-1.231192423356893,0.33503802545983596,1.9089807875101976,
2.791996111,-2.0307411777602216,-0.3640389766047871,2.239698935122904,
2.802194237,-3.3943868341149157,-0.29506190027797174,1.726636925197933,
2.812049603,-2.784462409186464,0.7752618201096535,-0.49957520257846966,
2.82213127,-0.7795568124199721,1.9188239580408482,-3.5446835080100416,
2.832332834,0.6060164915923423,1.5925199513447872,-5.402331012035475,
2.842303616,1.0096222676757294,0.3316583255777825,-5.2374074121674425,
2.852510023,1.1141556197741282,-1.243978149108088,-4.063512202927313,
2.862454816,0.853017210510465,-2.496825890868502,-2.2778063748906794,
2.872533203,0.5176927562928935,-2.905341877245583,-0.561937215696235,
2.882731433,0.4256463620167368,-2.2246748079488086,0.20933465737465262,
2.892687007,0.4822537877640243,-0.7416134730680319,0.8569977170496248,
2.902881695,0.5428626997058483,0.42185051793229356,1.3214981465553493,
2.91285029,0.587519062581451,0.9887034062891953,1.3981328534297348,
2.922935916,0.5925983532450925,0.8522542289376052,1.2219358028739455,
2.933118104,0.4625865256136521,0.2029627459430543,0.9009341908907704,
2.943082793,0.19768667501973036,-0.5309907041244628,0.5790106068782658,
2.953272169,0.020243313175574373,-1.1104920261901956,0.45937776650847195,
2.96324592,-0.05275829135407184,-1.321264867290047,0.4785931713252163,
2.973432536,-0.20309702157202691,-1.355807975375006,0.6395329540466385,
2.98350087,-0.25441496848442813,-1.1765843990988323,0.553764313896109,
2.993490558,-0.2533313217113706,-1.0753426840739877,0.5387795094169056,
3.003669101,-0.17968074340425289,-1.0403179399837992,0.4310236075335245,
3.01364004,-0.15906747069996485,-1.0391135591403593,0.24522010873266067,
3.023830249,-0.15789982388052848,-0.9538738551247867,0.07742367970353768,
3.033969208,-0.09950473077800681,-0.9354814388361579,-0.09895140970821059,
3.043873168,-0.04512731367514,-0.8249995309517395,-0.01786956425567371,
3.054098012,0.09414269022810084,-0.8055673280084621,0.06998024693282523,
3.064028899,0.09063702815904318,-0.5831623585005197,0.15558298974158033,
3.074235046,-0.0539041996468379,-0.41673053987658726,0.2087422931108607,
3.084338067,-0.13506071094427696,-0.1839860096600594,0.3470378060272323,
3.094280933,-0.05058768847588069,0.13245406031394502,0.44235130462098016,
3.104344059,0.04763648145196142,0.4507279577238119,0.4190033619646064,
3.11442432,0.08024709409711606,0.6019184257493624,0.35052556554824765,
3.12450828,0.09867414622495851,0.5313340875233177,0.23828249581933542,
3.134757656,0.17853810619505484,0.31014493725498227,0.17913383967304652,
3.144678959,0.19262992724730377,0.014442091161408044,0.22758293729324675,
3.154937606,0.24221057403050916,-0.11486005387751419,0.3659410522882107,
3.164811357,0.20526061620682912,-0.11487235706685528,0.4383203543427756,
3.175000681,0.11823986503577566,0.015362246182453632,0.4425936347010271,
3.185117192,0.14056051995830798,0.11188849079361951,0.4996423249055971,
3.195061985,0.13160201093734947,0.3423390091876293,0.5567735294191065,
3.205269538,0.12443525140429856,0.6492816687758847,0.5450176127503732,
3.215209903,0.21063914732094857,0.707130565733598,0.30193873467051335,
3.225287717,0.03443601001068952,0.7495789643056288,0.08066069461507275,
3.235517145,-0.11035717114794252,0.7643848511320037,-0.1844684650293773,
3.245462823,-0.20320740211000432,0.8643353345188842,-0.2701578752034335,
3.255563709,-0.21619608297340398,0.967280035193232,-0.2582642567820095,
3.265737356,-0.16529542839044198,1.183711723467086,-0.29471803765827365,
3.275798972,-0.10159059075922872,1.4066556580705445,-0.27025094875760036,
3.285929025,-0.05828806327510749,1.4317828089271387,0.013642666744652088,
3.29596788,-0.01598469866696095,1.279501411936634,0.374832723941376,
3.305935798,-0.05492566786911568,1.2840900211508703,0.8361674105373782,
3.316127309,0.1744106391055864,1.2149780105730414,1.2703573827145707,
3.326091112,0.3808639986501918,1.044766069347105,1.560248575544215,
3.336265697,0.8448231224764813,0.7132298476651844,1.7078857119368367,
3.346249291,1.6986614499131385,0.39053932246808465,1.7225654360045475,
3.356319136,2.282133391192718,0.7759492192049358,0.8111055562010989,
3.366510543,1.2587597296167723,2.05344980505145,-1.074940819016172,
3.376486899,-0.6555259048518094,1.8879258596661597,-3.8555777696538556,
3.3867219,-2.3478447532317284,1.2881589860727711,-5.850243999780702,
3.396766067,-2.3034859924047186,0.1609532142488419,-5.423355447627296,
3.406892683,-1.2758418105863727,-1.6908312396360827,-4.139486588936798,
3.416895705,-0.21622169676011382,-3.2871796096287884,-2.606736594757837,
3.426882841,0.9532551116737875,-4.181186406208891,-0.8327428295782422,
3.437105446,1.7547612267329815,-4.003833554898755,0.8699255788667033,
3.447155343,1.384655386415682,-2.7050729932109956,1.9102795286451202,
3.457305032,0.4679936410646136,-0.9995186759408661,2.0990013014057816,
3.467317376,-0.1695677088371519,0.6713826788762134,1.7060160979254675,
3.477266075,-0.4382812775509838,1.7322919951517513,1.1043237483202324,
3.487494097,-0.6800671416391757,1.8685041893831205,0.4467566041707124,
3.497544515,-0.6742983498469851,1.2726216498463412,0.2539757751273414,
3.507654828,-0.5854073078072757,0.3668743279337132,0.057613155273381844,
3.517683423,-0.334250586083467,-0.33090849663740407,0.08439776184382752,
3.527658737,-0.08352576641316034,-0.5711843168411725,0.1824398746667124,
3.53784254,0.2396372401867325,-0.6638062791565318,0.3106729833744222,
3.547974207,0.5211519355896326,-0.6191515601904598,0.3596293448179765,
3.558012125,0.72337936602618,-0.7251651507402581,0.44093238463161816,
3.56809723,0.7012866079218045,-0.8904203591175968,0.44468325297163674,
3.578055877,0.5112298917298997,-1.045609602723765,0.3365929835647484,
3.588131086,0.35535379978223525,-1.2348824575696362,0.14286054158092662,
3.598242181,0.26129870201908656,-1.2981945860508262,0.018520362298735965,
3.608405568,0.21670041152447947,-1.29521422291781,-0.004337317052643314,
3.618384214,0.15803744132209213,-1.154923667152607,-0.07625358605636026,
3.628466247,0.1953829664777787,-0.9430925286927891,-0.0035420362492629975,
3.638645675,0.17162924915878547,-0.6510446101124341,-0.07944808040779663,
3.648623853,0.19093351292871297,-0.28716144797764187,-0.029081957616184817,
3.658701406,0.24468416156977701,0.05374442865401896,0.03802599741794693,
3.668886094,0.22639312889266244,0.30731515351891847,0.17981898473722163,
3.678980054,0.20792953607311437,0.4565416674928695,0.2932533686321769,
3.688930628,0.08972917745010528,0.47249422876968694,0.2997249893317059,
3.699005056,0.04496828515924195,0.45077904390442214,0.2895793860729087,
3.709197661,-0.01765548547429102,0.3414696401528339,0.24698638483488947,
3.719277974,-0.03327800719199381,0.33829793502265737,0.2703728402821572,
3.729257975,-0.011299505935174647,0.20551612511773598,0.4231573124860407,
3.739429331,-0.03202394255484137,0.09545995819965647,0.5262312714365865,
3.74950178,-0.01412697321959333,-0.15347593602816545,0.6240133145735857,
3.759594906,-0.17219194322258624,-0.30282454154714067,0.8056684572924135,
3.769658761,-0.4786878788425954,-0.3341968890970879,0.8552245012465285,
3.779654595,-0.593640062328532,-0.17925097441243665,0.6343802540733947,
3.789832721,-0.5821722770661947,0.21668680591926837,0.4308897280084716,
3.799906941,-0.3508161564613054,0.73646589981354,-0.015376184512168045,
3.809988765,-0.08528604189115127,1.0565212000754407,-0.31492803424913873,
3.820115484,0.0352006746963075,1.1133672896501956,-0.6350146844412423,
3.830053402,0.1852201705086558,1.1090448143861718,-0.6459177624722748,
3.840229653,0.11753035539653532,1.0672804071729995,-0.5780257734887148,
3.850311008,-0.06686607213404472,1.10282106035754,-0.3130224349683399,
3.860428353,-0.20289102960893868,1.2883130616649385,-0.043558907714357,
3.870458198,0.017731135930463826,1.5592904334628095,0.06092094404946158,
3.880431688,0.04866140949395906,1.753088016936264,0.3858403128262392,
3.890503356,-0.1870835135963153,1.724250809056823,0.9215879568955129,
3.90068992,-0.4829396733114395,1.383231366239599,1.4612768276135784,
3.910676639,-0.7349475009019593,0.9150491432846479,1.8585516439756287,
3.920891432,-1.0629676328321631,0.5136883319617027,2.057619017512046,
3.930824714,-1.493935564853377,0.23856754789358092,2.0406596518758477,
3.941025965,-1.7199573355496938,-0.09261916725154151,1.6708349114420846,
3.951091904,-2.042511545624814,0.12127133489993902,0.6892756562044489,
3.961171957,-0.7414509479256326,1.158127755175812,-1.40607859765607,
3.971245187,1.1651409289000947,1.2712669136133066,-3.794876687328958,
3.981280605,1.0470344083117262,0.13211668030470847,-5.204090398630257,
3.991433522,0.4622167314375889,-1.4189343413031068,-4.799172434871002,
4.001485711,0.21654443464958284,-2.705743786519049,-3.6669552116907473,
4.011568681,0.2843264939171761,-3.371272656778716,-2.642429144328184,
4.021700036,0.3921823026166511,-3.325256803401489,-1.3975982913536606,
4.031613995,0.2601156808079206,-2.311609632784668,-0.2140279967914247,
